concept_name,concept_id_1,SRC_CODE,vocabulary_id_1,relationship_id,concept_id_2,temp name,temp domain,vocabulary_id_2,temp class,concept_code_2,temp standard,relationship_valid_start_date,relationship_valid_end_date,invalid_reason,confidence,predicate_id,mapping_source,mapping_justification,mapping_tool,Notes,source
Occasionally or a moderate amount of time (3-4 days),2005200143,2,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
All of the time (5-7 days),2005200144,3,AIREADI,,45879199,Most of the time,Meas Value,LOINC,Answer,LA14734-0,S,,,,1,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
RxNorm (assign after visit),2005200220,cmtrt,AIREADI,,19402933,RxNorm,Observation,MeSH,Main Heading,D062245,,,,,1,skos:exactMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Unit (Record the dose unit of the dose of concomitant medication/treatment/therapy taken (e.g., mg.)).",2005200221,cmdosu,AIREADI,,45890999,unit per dose,Unit,UCUM,Unit,[U]/[dose],S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Puff,2005200222,13,AIREADI,,45758813,Metered dose inhaler,Device,SNOMED,Physical Object,463710006,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"In a typical week, how often do you engage in vigorous exercise? (Examples: hiking, jogging at 6 mph, shoveling, carrying heavy loads, bicycling fast (14-16 mph), playing basketball, playing soccer, playing tennis, or any activity during which you cannot say more than a few words without taking a breath)",2005200277,dmlvex,AIREADI,,4248672,Physical activity target strenuous exercise,Observation,SNOMED,Clinical Finding,408579009,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"How often would you say that you engage in daily home exercise? (Examples: stretching, calisthenics, or yoga)",2005200278,dmlhex,AIREADI,,4037807,Home exercise program,Procedure,SNOMED,Procedure,229075007,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
"When reflecting on your typical eating habits, which of the following options best describes how often you consume simple sugars?",2005200305,dmlsugar,AIREADI,,46272478,Assessment of eating and drinking behavior,Procedure,SNOMED,Procedure,710848001,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"In a typical day, how often do you consume whole grains? (Examples: include whole wheat, brown bread, or brown rice).",2005200306,dmlgrain,AIREADI,,46272478,Assessment of eating and drinking behavior,Procedure,SNOMED,Procedure,710848001,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"How often would you say that you engage in diabetes health education? (Examples: consulting with a dietician, attending support groups, reading books on diabetes, using diabetes-focused websites, watching TV shows on health, or using health-focused apps on your phone or tablet)",2005200307,dmledu,AIREADI,,4135171,Diabetes self-monitoring health education,Observation,SNOMED,Procedure,398773005,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
How often do you inspect your feet?,2005200308,dmlfeet,AIREADI,,608849,Inspection of foot,Procedure,SNOMED,Procedure,47251000175108,S,,,,0.75,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
Which of the following options best describes you with respect to physician care and medications?,2005200309,dmlmd,AIREADI,,4251597,Assessment of compliance with medical regimen,Procedure,SNOMED,Procedure,410119004,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
At least 30 minutes daily 3 or more days a week,2005200312,10,AIREADI,,45876950,3 or more days,Meas Value,LOINC,Answer,LA14480-0,S,,,,0.25,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Active (stairs, walks, housework)",2005200314,10,AIREADI,,45883573,Active,Meas Value,LOINC,Answer,LA16666-2,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat active,2005200315,5,AIREADI,,1990229,Low active,Meas Value,LOINC,Answer,LA32776-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Not Active (TV, computer, phone, use lifts)",2005200316,0,AIREADI,,1990276,Sedentary,Meas Value,LOINC,Answer,LA32775-1,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Doing daily or almost daily,2005200317,10,AIREADI,,45879676,Daily or almost daily,Meas Value,LOINC,Answer,LA18934-2,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Irregular; once or twice a week,2005200318,5,AIREADI,,42530680,Once or twice a week,Meas Value,LOINC,Answer,LA26457-4,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely eat sweets,2005200319,10,AIREADI,,45876672,Rarely,Meas Value,LOINC,Answer,LA10066-1,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally eat sweets,2005200320,5,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Frequently eat sweets,2005200321,0,AIREADI,,45883983,Frequently,Meas Value,LOINC,Answer,LA6482-9,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Usually eat whole grain,2005200322,10,AIREADI,,45882948,Usually,Meas Value,LOINC,Answer,LA14747-2,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely eat whole grain,2005200323,5,AIREADI,,45876672,Rarely,Meas Value,LOINC,Answer,LA10066-1,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Usually eat white bread or white rice,2005200324,0,AIREADI,,45882948,Usually,Meas Value,LOINC,Answer,LA14747-2,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Eat small portions and avoid second servings,2005200325,10,AIREADI,,45879464,I eat much less than usual and only with personal effort,Meas Value,LOINC,Answer,LA14830-6,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally limit portions,2005200326,5,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none; eat at buffets and restaurants with large portions,2005200327,0,AIREADI,,45876672,Rarely,Meas Value,LOINC,Answer,LA10066-1,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
4-5 servings or pieces of fruits and raw vegetables per day,2005200328,10,AIREADI,,45882430,4-5 times per day,Meas Value,LOINC,Answer,LA13856-2,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
1-3 servings or pieces per day,2005200329,5,AIREADI,,21498536,1-3 times per day,Meas Value,LOINC,Answer,LA25000-3,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Regularly; at least monthly (dietician, support groups, books, websites, apps)",2005200330,10,AIREADI,,45879060,Monthly,Meas Value,LOINC,Answer,LA18876-5,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Occasionally; every 2-3 months,2005200331,5,AIREADI,,45879593,Occasionally,Meas Value,LOINC,Answer,LA6483-7,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
3 or more visits a year to the same doctor. Regular with medicines.,2005200332,10,AIREADI,,45878438,3 or more,Meas Value,LOINC,Answer,LA19812-9,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
1-2 visits a year. Forgetting medicines frequently.,2005200333,5,AIREADI,,46237352,1-2 times,Meas Value,LOINC,Answer,LA23695-2,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Rarely or none. Not taking 1 or more recommended medicines,2005200334,0,AIREADI,,45883771,Rarely or never,Meas Value,LOINC,Answer,LA15665-5,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Less than 1 time,2005200238,0,AIREADI,,45882431,1 time per week,Meas Value,LOINC,Answer,LA13829-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
1 - 3 times,2005200239,1,AIREADI,,45883428,3 or 4,Meas Value,LOINC,Answer,LA15695-2,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
5 or more,2005200240,0,AIREADI,,21499051,5 or more times,Meas Value,LOINC,Answer,LA26057-2,S,,,,0.75,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
2 or less,2005200241,2,AIREADI,,45884526,1-2,Meas Value,LOINC,Answer,LA14352-1,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
5 or more,2005200240,0,AIREADI,,21499051,5 or more times,Meas Value,LOINC,Answer,LA26057-2,S,,,,0.75,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
2 or less,2005200241,2,AIREADI,,45884526,1-2,Meas Value,LOINC,Answer,LA14352-1,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Less than 1,2005200242,0,AIREADI,,45882431,1 time per week,Meas Value,LOINC,Answer,LA13829-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Less than 1 time,2005200238,2,AIREADI,,45882431,1 time per week,Meas Value,LOINC,Answer,LA13829-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
1 time or less,2005200243,0,AIREADI,,45882431,1 time per week,Meas Value,LOINC,Answer,LA13829-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Less than 1,2005200242,0,AIREADI,,45882431,1 time per week,Meas Value,LOINC,Answer,LA13829-9,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Did the subject complete the study?,2005200192,eos_ds,AIREADI,,40482840,Completion of clinical trial,Observation,SNOMED,Clinical Finding,443729008,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Did not meet Inclusion/Exclusion criteria,2005200280,1,AIREADI,,36310644,Does not meet diagnostic threshold,Meas Value,LOINC,Answer,LA24349-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Withdrawal by Subject,2005200281,3,AIREADI,,36662359,Person refused.,Meas Value,LOINC,Answer,LA30915-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Geographic Inaccessibility,2005200282,4,AIREADI,,4081426,Residence remote from medical care,Observation,SNOMED,Context-dependent,183928007,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Currently enrolled in a conflicting study,2005200283,6,AIREADI,,4204933,Research administrative status,Observation,SNOMED,Clinical Finding,309032007,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Protocol Deviation,2005200284,9,AIREADI,,309032007,,,,,,,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Individual was under age 40,2005200285,1,AIREADI,,1620925,Under 45 years,Meas Value,LOINC,Answer,LA31987-3,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Individual is not needed at this time for recruitment goals,2005200286,3,AIREADI,,40480675,Does not meet eligibility criteria for clinical trial,Observation,SNOMED,Clinical Finding,444734003,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Individual had Type 1 Diabetes,2005200287,4,AIREADI,,45883360,Diabetes Type 1,Meas Value,LOINC,Answer,LA10551-2,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
In Person (Baseline),2005200288,2,AIREADI,,764337,In-person encounter,Observation,SNOMED,Procedure,453701000124103,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Drivers license state,2005200138,dristate,AIREADI,,4161694,State,Observation,SNOMED,Location,398070004,,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Were either of your parents diagnosed with Type II Diabetes?,2005200018,fh_dm2pt,AIREADI,,4334340,Family history of diabetes mellitus type 2,Observation,SNOMED,Context-dependent,430679000,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Has a sibling been diagnosed with Type II Diabetes?,2005200019,fh_dm2sb,AIREADI,,4334340,Family history of diabetes mellitus type 2,Observation,SNOMED,Context-dependent,430679000,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
White Blood Cells (WBC) - x10E3/µL,2005200182,lbscat_wbc,AIREADI,,4016934,"WBC differential count, peripheral blood buffy coat smear",Measurement,SNOMED,Procedure,104128002,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Red Blood Cells (RBC) - x10E6/µL,2005200183,lbscat_rbc,AIREADI,,4030871,Red blood cell count,Measurement,SNOMED,Procedure,14089001,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Have you taken aspirin in the past 2 weeks?,2005200145,cm_asp,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"Have you taken acetaminophen medicines, such as Tylenol, in the past 2 weeks?",2005200146,cm_act,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Have you taken ibuprofen or ibuprofen-containing medicines such as Advil or Motrin in the past 2 weeks?,2005200147,cm_ibp,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"Have you taken antihistamines, such as cold pills or allergy pills, in the past 2 weeks?",2005200148,cm_ant,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"Have you taken decongestants, such as cold pills or allergy pills, in the past 2 weeks?",2005200149,cm_dcg,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Have you taken sleeping pills in the past 2 weeks?,2005200150,cm_slp,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"How much difficulty, if any, do you have in recognizing a friend across the street? Would you say:",2005200067,via1,AIREADI,,4173597,Difficulty seeing distant objects,Observation,SNOMED,Clinical Finding,424348007,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
"How much difficulty, if any, do you have reading print in newspapers, magazines, recipes, menus, or numbers on the telephone? Would you say:",2005200068,via2,AIREADI,,40768760,How much difficulty do you have reading ordinary print in newspapers,Observation,LOINC,Clinical Observation,66077-9,S,,,,0.75,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
You have indicated that you have not seen an eye care professional in the past 12 months. What is the main reason you have not visited an eye care professional in the past 12 months?,2005200069,via5,AIREADI,,4260904,Reason for,Observation,SNOMED,Attribute,410666004,,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
When was the last time you had an eye exam in which the pupils were dilated? (This would have made you temporarily sensitive to bright light),2005200070,via6,AIREADI,,4312773,Instillation of dilating eye drops to eye,Procedure,SNOMED,Procedure,424986007,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Within the past 2 years (1 year but less than 2 years ago),2005200244,3,AIREADI,,45876410,More than 12 months ago but within the past 3 years,Meas Value,LOINC,Answer,LA15790-1,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Cost/Insurance,2005200245,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Do not have/know an eye doctor,2005200246,2,AIREADI,,45883792,Do not,Meas Value,LOINC,Answer,LA14426-3,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Cannot get to the office/clinic (too far away, no transportation)",2005200247,3,AIREADI,,36309220,Transportation limitations,Meas Value,LOINC,Answer,LA28319-4,S,,,,0.5,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
No reason to go (no problem),2005200249,5,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Have not thought of it,2005200250,6,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Within the past 2 years (1 year but less than 2 years ago),2005200244,3,AIREADI,,45876410,More than 12 months ago but within the past 3 years,Meas Value,LOINC,Answer,LA15790-1,S,,,,1,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Feeling scared when you think about living with diabetes,2005200044,paid_scrd,AIREADI,,36716888,Fear of metabolic disease,Condition,SNOMED,Clinical Finding,723113005,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Worrying about the future and the possibility of serious complications,2005200046,paid_wr,AIREADI,,4084699,Anxiety about body function or health,Observation,SNOMED,Clinical Finding,247808006,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Feeling that diabetes is taking up too much of your mental and physical energy every day,2005200047,paid_eng,AIREADI,,4265571,Finding related to ability to comply with treatment,Observation,SNOMED,Clinical Finding,397695000,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Coping with complications of diabetes,2005200048,paid_cml,AIREADI,,4262172,Finding related to ability to cope,Observation,SNOMED,Clinical Finding,397706001,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
PAID score,2005200049,paidscore,AIREADI,,46273583,Assessment of attitude toward health status,Procedure,SNOMED,Procedure,710834001,S,,,,0.25,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Not a problem,2005200213,0,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Minor problem,2005200214,1,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Moderate problem,2005200215,2,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Serious problem,2005200217,4,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Not a problem,2005200213,0,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Minor problem,2005200214,1,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Moderate problem,2005200215,2,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Serious problem,2005200217,4,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Not a problem,2005200213,0,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Minor problem,2005200214,1,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Moderate problem,2005200215,2,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Serious problem,2005200217,4,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Not a problem,2005200213,0,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Minor problem,2005200214,1,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Moderate problem,2005200215,2,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Serious problem,2005200217,4,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Not a problem,2005200213,0,AIREADI,,45878810,No apparent problem,Meas Value,LOINC,Answer,LA9619-3,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Minor problem,2005200214,1,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Moderate problem,2005200215,2,AIREADI,,45881304,Potential problem,Meas Value,LOINC,Answer,LA9618-5,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Somewhat serious problem,2005200216,3,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Serious problem,2005200217,4,AIREADI,,45884351,Problem,Meas Value,LOINC,Answer,LA9617-7,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Does not apply to my neighborhood,2005200268,88,AIREADI,,45879145,PEFR 1,Meas Value,LOINC,Answer,LA16616-7,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
Does not apply to my neighborhood,2005200268,88,AIREADI,,45879145,PEFR 1,Meas Value,LOINC,Answer,LA16616-7,S,,,,0.75,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
6 or more,2005200270,6,AIREADI,,45879188,6 or more times,Meas Value,LOINC,Answer,LA14674-8,S,,,,0.75,skos:narrowMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Thinking about the next 12 months, how likely do you think it is that you will lose your job or be laid off?",2005200073,pxji1,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"About how easy would it be for you to find a job with another employer with approximately the same income and fringe benefits you now have? Would you say very easy, somewhat easy, or not easy at all?",2005200074,pxji2,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
What is your living situation today?,2005200075,pxhi1,AIREADI,,42869557,Housing status,Observation,LOINC,Survey,71802-3,S,,,,0.5,skos:closeMatch,ManualMapping,ManualMappingCuration,,,RedCap
Think about the place you live. Do you have problems with any of the following? CHOOSE ALL THAT APPLY,2005200076,pxhi2,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"In the last 12 months, have you delayed getting prescription medicines because of worry about the cost?",2005200077,pxpa1,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Did any other person in your household delay getting prescription medicines because of worry about the cost?,2005200078,pxpa2,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"In the last 12 months, was there any time when you needed prescription medicines, but did not get them because you couldn't afford it?",2005200079,pxpa3,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
"In the last 12 months, was there any time when anyone else in your household needed prescription medicines, but did not get them because you/they couldn't afford it?",2005200080,pxpa4,AIREADI,,,,,,,,,,,,,,ManualMapping,ManualMappingCuration,,,RedCap
Will be leaving labor force voluntarily,2005200251,5,AIREADI,,45877709,Unemployed,Meas Value,LOINC,Answer,LA17956-6,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Covered,2005200252,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
I do NOT have health insurance,2005200253,0,AIREADI,,45881114,Not Covered by Insurance,Meas Value,LOINC,Answer,LA10041-4,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
I HAVE some kind of health insurance,2005200254,1,AIREADI,,46237671,Insurance,Meas Value,LOINC,Answer,LA21462-9,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Within the last 10 years (5 years but less than 10 years ago),2005200255,5,AIREADI,,45884538,More than 5 years,Meas Value,LOINC,Answer,LA14769-6,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
Within the last 10 years (5 years but less than 10 years ago),2005200255,5,AIREADI,,45884538,More than 5 years,Meas Value,LOINC,Answer,LA14769-6,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
A doctor's office or health center,2005200258,1,AIREADI,,36309375,Doctor's office,Meas Value,LOINC,Answer,LA26177-8,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
"Walk-in clinic, urgent care center, or retail clinic in a pharmacy or grocery store",2005200259,2,AIREADI,,1990187,Urgent Care Center,Meas Value,LOINC,Answer,LA24179-6,S,,,,1,skos:broadMatch,ManualMapping,ManualMappingCuration,,,RedCap
A VA Medical Center or VA outpatient clinic,2005200260,4,AIREADI,,36309555,Hospital outpatient clinic,Meas Value,LOINC,Answer,LA26180-2,S,,,,0.75,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
1 - 10 times,2005200262,1,AIREADI,,45876834,1-10,Meas Value,LOINC,Answer,LA14422-2,S,,,,0.5,skos:relatedMatch,ManualMapping,ManualMappingCuration,,,RedCap
